pond cross id treatment sex sl bd region size resid
6 6 95 NP F 34.06 7.02 cere_size 23.6202005372393 -6.0210166714153
6 6 97 NP M 43.39 8.19 cere_size 45.667683382781 3.42509018540569
6 6 98 NP M 35.95 7.03 cere_size 32.5557722029397 -7.40381229925164
6 6 99 NP F 39.34 7.7 cere_size 37.8592374461842 10.4931090334217
6 6 100 NP M 39.78 7.61 cere_size 38.366546658086 -0.245412581766024
7 6 65 P F 35.27 6.86 cere_size 36.6871489115537 -1.73902071626661
7 6 66 P M 43.89 8.9 cere_size 25.9583539379267 -10.4880996895116
7 6 67 P M 41.6 8.54 cere_size 48.8712843423955 0.53001454032476
7 6 68 P M 40.67 8.29 cere_size 37.726177187387 -6.24539085855006
7 6 69 P M 43.51 8.52 cere_size 42.1643184787877 5.35459164770119
7 6 70 P M 44.67 9.81 cere_size 50.2114535384584 5.0523635176217
7 6 71 P F 36.16 7.09 cere_size 32.2988790428701 1.11617777618441
7 6 74 P M 41.23 7.92 cere_size 28.7346970116616 -11.8069300047513
7 6 75 P M 47 9.55 cere_size 40.5965423043561 -1.02877862007931
7 6 83 P F 38.06 7.45 cere_size 37.094862515392 -1.12080481153904
7 6 84 P F 42.17 8.37 cere_size 40.1455834888293 5.34987451870603
7 6 85 P F 45.45 9.07 cere_size 48.6343576786671 8.2900299567604
7 6 93 P F 39.14 7.9 cere_size 37.456276155733 -0.387955715296432
7 6 94 P M 37.67 7.24 cere_size 32.9269316437205 -3.97494455167349
7 6 95 P F 40.19 7.85 cere_size 32.0313626778056 -5.72065789262696
7 6 96 P F 43.85 9.27 cere_size 52.5929286715132 5.76835570483497
7 6 97 P F 38.84 7.47 cere_size 34.8769817208203 -3.46359047883248
7 6 98 P F 39.64 7.93 cere_size 36.7585959690995 -3.60311024446423
7 6 99 P M 51.05 10.19 cere_size 53.4618322855804 2.35782224361162
8 4 51 NP M 30.37 5.6 cere_size 22.8625179336242 -11.8804298315774
8 4 52 NP M 36.1 6.56 cere_size 33.0879897337348 -1.46557535075974
8 4 58 NP M 37.42 7.8 cere_size 30.3654219837873 -8.35746733073183
8 4 63 NP M 35.71 6.43 cere_size 23.7332578669863 -5.55961780920364
8 4 64 NP F 32.1 5.64 cere_size 24.7605784828304 -2.24363613462282
8 4 66 NP M 32.58 6.14 cere_size 31.0662235849679 -5.63166832526272
8 4 69 NP F 37.47 7.3 cere_size 33.6072715549323 -5.60483937451271
8 4 73 NP M 41.37 7.95 cere_size 42.347062125473 -3.11408956681009
8 4 74 NP F 31.37 5.88 cere_size 17.1997709794536 -10.4419921226566
8 4 75 NP F 32.02 6.36 cere_size 25.3136366879758 -2.74768239632761
8 4 83 NP F 40.91 7.62 cere_size 43.7635881739447 3.50349151795107
8 4 84 NP F 35.25 7.45 cere_size 36.6581121051264 4.62308631230225
8 4 86 NP F 37.69 7.33 cere_size 47.1300072924119 12.5228919134707
8 4 87 NP F 40.69 7.51 cere_size 45.8263428392241 5.01069102291106
8 4 90 NP F 40.23 7.7 cere_size 51.0188388653526 12.1301880567336
8 4 91 NP M 43.72 8.75 cere_size 41.2645943649585 1.93038942526257
8 4 92 NP M 39.09 7.34 cere_size 41.9761451737845 5.15936868250708
8 4 93 NP F 37.65 6.92 cere_size 46.3847624981559 11.4101676446465
8 4 96 NP M 40.04 7.44 cere_size 39.6776483530938 0.102093356390012
8 4 97 NP F 40.54 7.89 cere_size 41.4131103219526 4.44601445962758
8 4 98 NP M 37.59 7.52 cere_size 35.9116635309271 3.05642998590458
9 7 51 NP F 34.14 6.82 cere_size 27.4415550524638 -4.17987377459716
9 7 52 NP M 38.05 7.27 cere_size 30.9662791690856 -6.09368029587401
9 7 55 NP M 34.64 6.68 cere_size 29.0948324119994 -3.6151503448172
9 7 57 NP M 32.8 6.88 cere_size 25.3775280863751 -5.72639205869484
9 7 76 NP M 36.2 7.35 cere_size 30.5339489103374 -2.95889601510542
9 7 77 NP F 37.27 7.32 cere_size 33.6211735776115 -1.17288670090972
9 7 78 NP F 52.4 10.38 cere_size 46.7516529482688 0.770127920179002
9 7 79 NP M 48 9.12 cere_size 41.3453189109906 0.889932005313294
9 7 80 NP M 50.79 10.02 cere_size 33.916568382831 -9.22622480648895
9 7 83 NP M 41.34 8.52 cere_size 42.8976863721489 2.09897159457368
9 7 87 NP F 54.05 11.37 cere_size 59.8927112483296 11.8876161205273
9 7 88 NP M 44.51 8.9 cere_size 39.3927092345303 -1.03824068717793
9 7 89 NP M 47.66 10.01 cere_size 39.9670071314678 -0.680709608687814
9 7 91 NP F 48.17 10.28 cere_size 38.502459655914 -1.17377364865098
9 7 92 NP F 60.53 13.18 cere_size 63.2104953107944 10.9423495096845
9 7 94 NP F 51.8 11.4 cere_size 57.4008534062106 10.0030896090369
9 7 95 NP F 55.24 11.47 cere_size 53.6523189890889 7.8502525923627
9 7 96 NP F 50.54 10.81 cere_size 38.8937532263653 0.972746336370569
9 7 98 NP F 35.26 7.18 cere_size 28.2762804088614 -1.98102108329886
9 7 100 NP M 37.05 7.09 cere_size 33.8946374230052 -6.10960994316522
