pond cross id treatment sex sl region size resid type
7 1 23 P M 51.54 optic_size 157.549546658912 8.229379589798 garden
7 1 24 P F 46.85 optic_size 120.831083149652 -18.4791873958076 garden
7 1 26 P M 50.18 optic_size 144.926612096197 -1.49089841168642 garden
7 1 27 P M 47.3 optic_size 131.744511578564 -8.52619679965572 garden
7 1 28 P F 54.74 optic_size 95.4542345466611 -60.695712666524 garden
7 1 3 P F 53.7 optic_size 122.300941547013 -31.6293271193495 garden
7 1 30 P M 46.72 optic_size 124.754623171636 -14.2781875554706 garden
7 1 31 P F 62.27 optic_size 166.768838436858 -5.45243517784493 garden
7 1 4 P F 55.1 optic_size 159.180160168016 2.26186268862241 garden
7 1 5 P F 56.6 optic_size 145.585336176592 -14.5344207453342 garden
7 1 7 P F 49.5 optic_size 131.237450450279 -13.7287317769902 garden
7 1 8 P F 47.2 optic_size 153.920880646826 13.8636028981084 garden
7 1 9 P F 49.52 optic_size 145.035691150905 0.0268227977357585 garden
7 2 1 P F 64.1 optic_size 155.616662720646 -20.5103914139476 garden
7 2 10 P M 58.32 optic_size 140.36122454971 -23.4295391996549 garden
7 2 2 P M 60.97 optic_size 166.655440435513 -2.79123499566076 garden
7 2 7 P F 57.62 optic_size 109.936475705969 -52.3602736368803 garden
7 2 8 P F 55.04 optic_size 130.189478485605 -26.6007606160868 garden
7 2 9 P F 58.44 optic_size 134.214417951208 -29.8324625535595 garden
7 3 3 P F 61.48 optic_size 126.342973465781 -44.1921981758542 garden
8 1 1 NP F 71.4 optic_size 214.36226045 22.6547703617448 garden
8 1 11 NP F 65.8 optic_size 147.422782365904 -32.3325924702267 garden
8 1 12 NP F 64.78 optic_size 199.253332135824 21.6749497206155 garden
8 1 13 NP M 59 optic_size 154.24431277834 -10.9977792516399 garden
8 1 14 NP M 55.92 optic_size 185.084460830857 26.4160321895455 garden
8 1 16 NP F 54.58 optic_size 157.452374769336 1.64391656335468 garden
8 1 2 NP F 60.69 optic_size 228.090428954138 59.2413592855704 garden
8 1 3 NP M 60.1 optic_size 169.173712892183 1.58388393767851 garden
8 1 4 NP M 49.16 optic_size 133.449702253705 -10.7908158332562 garden
8 1 5 NP F 51.25 optic_size 135.119014304233 -13.5822039393249 garden
8 1 7 NP F 59.26 optic_size 144.63736717437 -21.1596444923157 garden
8 1 8 NP M 61.61 optic_size 204.768051938619 33.9554204786313 garden
8 1 9 NP F 67.75 optic_size 197.667741337332 13.7504692259073 garden
8 2 1 NP F 54.76 optic_size 124.905020812403 -31.287612526683 garden
8 2 10 NP M 56.9 optic_size 143.376371036753 -17.38367777368 garden
8 2 11 NP M 58.85 optic_size 144.526048795939 -20.395897289788 garden
8 2 2 NP F 65.91 optic_size 137.540783641152 -42.4493648874313 garden
8 2 3 NP F 55.23 optic_size 158.148278241046 0.952520943300363 garden
8 2 4 NP F 60.52 optic_size 172.214551855244 3.72831425682999 garden
8 2 5 NP M 54.62 optic_size 152.221963602622 -3.67186685516071 garden
8 2 6 NP M 56 optic_size 217.763091565687 58.9239184207742 garden
8 2 8 NP M 56.16 optic_size 145.266264848907 -13.9143973032097 garden
8 2 9 NP F 57.81 optic_size 154.132055874278 -8.57021166462497 garden
9 1 1 NP F 51.2 optic_size 135.229856782668 -13.3646461461384 garden
9 1 10 NP M 50.61 optic_size 161.397381668418 14.0621194536751 garden
9 1 11 NP F 55.6 optic_size 178.532392227029 20.5469416001247 garden
9 1 12 NP F 53.4 optic_size 156.987111818012 3.69713504015622 garden
9 1 13 NP M 49.54 optic_size 133.406156665056 -11.6453978140139 garden
9 1 15 NP F 64.86 optic_size 173.07283151472 -4.67629540409043 garden
9 1 16 NP M 49.8 optic_size 122.217724904013 -23.3887492117623 garden
9 1 3 NP M 56.38 optic_size 117.921846910519 -41.7283626265022 garden
9 1 4 NP F 62.56 optic_size 141.84918889963 -30.991033540629 garden
9 1 6 NP F 54.85 optic_size 166.215109549638 9.83038864400016 garden
9 1 7 NP M 56.7 optic_size 181.811312299395 21.4781247479663 garden
9 1 8 NP F 53.54 optic_size 182.702991866575 29.1142122074167 garden
9 1 9 NP M 50.63 optic_size 149.705979682308 2.32803134166417 garden
9 2 10 NP M 58.86 optic_size 170.082116877842 5.13882772916569 garden
9 2 13 NP M 69.35 optic_size 150.109787456046 -37.2223747274137 garden
9 2 14 NP M 71.19 optic_size 157.411887742179 -33.8473980241219 garden
9 2 15 NP F 64.5 optic_size 179.731970702799 2.75119405019645 garden
9 2 16 NP F 68.6 optic_size 128.422704600849 -57.3087278613442 garden
9 2 17 NP F 52.1 optic_size 118.005798029485 -32.5095805648411 garden
9 2 18 NP F 70.64 optic_size 158.243630475346 -31.8417868286928 garden
9 2 19 NP M 59.85 optic_size 138.682681636284 -28.3735707444652 garden
9 2 2 NP F 62.09 optic_size 170.753791647634 -1.08330683396477 garden
9 2 20 NP M 58.73 optic_size 188.609396944129 23.9435676138053 garden
9 2 21 NP M 58.63 optic_size 149.275916541021 -15.1764821598009 garden
9 2 3 NP F 60.41 optic_size 134.512297880933 -33.739166025028 garden
9 2 4 NP M 57.55 optic_size 151.654776001866 -10.4925719003319 garden
9 2 6 NP M 53.5 optic_size 134.512297880933 -18.9911095264244 garden
9 2 7 NP F 61.96 optic_size 201.112978485512 29.5533398222659 garden
9 2 8 NP F 61.64 optic_size 195.379235580851 24.5025749320121 garden
9 2 9 NP M 58.27 optic_size 145.07657150974 -18.6074769248734 garden
10 1 2 P F 63.3 cere_size 117.16673543838 12.1228290259737 garden
10 1 3 P F 59.4 cere_size 93.4794957611506 9.58892155649099 garden
10 1 4 P M 57.5 cere_size 121.782672867473 41.1916128958246 garden
10 1 5 P F 57.5 cere_size 108.209693448829 25.6546556416344 garden
10 1 6 P F 61.8 cere_size 83.3750379806172 -18.134029388031 garden
10 2 1 P M 57.6 cere_size 114.236608799573 29.31058118889 garden
11 1 1 P M 55.9 cere_size 89.0876760958912 1.26389900208493 garden
11 1 10 P M 60.5 cere_size 117.02991964787 26.7611709254588 garden
11 1 11 P M 56.4 cere_size 131.140915818376 11.7636141243584 garden
11 1 13 P F 60.1 cere_size 95.4356622050607 -12.7279912310434 garden
11 1 14 P F 49.5 cere_size 67.7541553959616 -24.2554079850688 garden
11 1 15 P F 48.2 cere_size 81.2787309921357 -16.5519682301486 garden
11 1 17 P F 61.9 cere_size 86.3855941771657 -14.0837023596769 garden
11 1 18 P M 51.5 cere_size 98.5371979226939 19.4572053451757 garden
11 1 19 P M 47.1 cere_size 89.1032863556748 12.1297552503569 garden
11 1 2 P M 51.9 cere_size 70.9172189292654 -16.0192816325286 garden
11 1 20 P M 50.3 cere_size 89.241362982984 6.21898336043181 garden
11 1 22 P F 49 cere_size 83.9662698930495 20.6195650699303 garden
11 1 3 P F 58.7 cere_size 124.24682259006 30.2400989409191 garden
11 1 4 P M 58.8 cere_size 106.628553028861 19.9903433963839 garden
11 1 6 P F 57.1 cere_size 103.075501729827 0.132519697546682 garden
11 1 8 P F 51.6 cere_size 69.1427690850332 -15.1192924798949 garden
11 1 9 P F 70.9 cere_size 101.336690905807 -13.021832666332 garden
12 1 1 P F 54.5 cere_size 67.3641861378566 -17.3132328328252 garden
12 1 2 P M 56.7 cere_size 103.97405868095 -0.225256397071425 garden
12 1 3 P F 56.7 cere_size 79.7483329224358 -21.089830332391 garden
12 1 4 P F 62.1 cere_size 97.8242512330052 -10.5831433941921 garden
12 1 5 P NA 62.1 cere_size 91.1971334062293 -12.2928788093855 garden
12 1 6 P F 57.1 cere_size 96.9221821180482 -11.7768801966104 garden
12 1 9 P F 61.3 cere_size 105.436243195553 -2.91360924813218 garden
12 2 1 P M 50.9 cere_size 105.504511874552 15.861730583805 garden
12 2 2 P F 59.6 cere_size 103.540809268427 2.50486333688593 garden
12 2 3 P M 61.2 cere_size 92.7831186480312 19.6259480029786 garden
13 1 1 P F 64.8 cere_size 95.9889647359496 -8.22347220404852 garden
13 1 2 P M 67.1 cere_size 113.75112536915 38.8964037483242 garden
13 1 3 P F 69.9 cere_size 94.4790680389562 -14.7823945839683 garden
13 1 4 P F 64.2 cere_size 111.353446904675 3.95268778922412 garden
13 1 5 P F 43.34 cere_size 70.9035900308533 -18.5882323436172 garden
13 1 6 P F 70.75 cere_size 128.55867758266 7.7138047482104 garden
13 2 7 P M 56.66 cere_size 83.0234779724719 6.88773766172337 garden
13 2 8 P M 62.35 cere_size 124.6259256389 31.8224188227279 garden
13 2 9 P F 56.9 cere_size 74.0246472322055 0.609494300274348 garden
5 1 1 NP M 48.8 cere_size 70.2495023927718 -1.61968589981088 garden
5 1 11 NP F 60.2 cere_size 90.9000984760285 -11.8454032540478 garden
5 1 12 NP F 53 cere_size 90.7625752576176 2.71323381611025 garden
5 1 13 NP F 46.7 cere_size 64.778986018552 -11.9530423041616 garden
5 1 14 NP M 49 cere_size 100.872906972407 22.1314948894164 garden
5 1 15 NP F 54.6 cere_size 87.5159086051377 -1.14537333199307 garden
5 1 16 NP F 56.3 cere_size 68.7948477901641 -25.2213828280575 garden
5 1 17 NP F 66.3 cere_size 103.452635505819 -12.1691516758547 garden
5 1 18 NP F 57.9 cere_size 78.6155941180018 -17.5063300202264 garden
5 1 19 NP M 56.1 cere_size 92.6154154474884 9.84576135434199 garden
5 1 2 NP F 48.6 cere_size 81.2595008890302 -8.39888243058788 garden
5 1 2 NP F 48.6 cere_size 81.2595008890302 -8.39888243058788 garden
5 1 20 NP F 65.3 cere_size 131.554021022455 10.8025750398318 garden
5 1 22 NP F 48.9 cere_size 66.3956757780281 -11.4721381874403 garden
5 1 3 NP M 52 cere_size 86.1948502347869 4.15801286241558 garden
5 1 3 NP M 52 cere_size 86.1948502347869 4.15801286241558 garden
5 1 4 NP M 52.2 cere_size 105.438080712629 14.6551306502937 garden
5 1 4 NP M 52.2 cere_size 105.438080712629 14.6551306502937 garden
5 1 5 NP F 55.2 cere_size 89.6132813542576 -1.59505127403348 garden
5 1 6 NP M 50.2 cere_size 110.93749057989 30.9075969225781 garden
5 1 7 NP F 55.9 cere_size 92.1461727424982 13.3009803078256 garden
5 1 8 NP M 49.7 cere_size 86.8694497582794 12.3514610294617 garden
5 1 9 NP M 58 cere_size 137.070936331725 11.3400799534558 garden
5 2 1 NP F 58.53 cere_size 91.5347108031367 -7.23121063826209 garden
5 2 10 NP F 62.04 cere_size 108.066349418633 -6.79394362905899 garden
5 2 11 NP F 59.98 cere_size 91.0362582432277 -21.1689212042292 garden
5 2 12 NP M 59.56 cere_size 113.486789163975 40.7871414515516 garden
5 2 13 NP F 54.77 cere_size 116.339897656648 4.56615553337885 garden
5 2 14 NP F 59.14 cere_size 87.4063551880388 -1.44930283818981 garden
5 2 15 NP M 55.28 cere_size 107.634102902128 10.2969539113442 garden
5 2 16 NP M 59.78 cere_size 128.490605106492 25.8000657118697 garden
5 2 17 NP M 58.51 cere_size 131.972470379814 18.9181782941522 garden
5 2 18 NP M 62.19 cere_size 115.593563869421 3.49628834153286 garden
5 2 19 NP F 57.33 cere_size 104.672259189126 -1.62323480372098 garden
5 2 2 NP M 52.95 cere_size 89.3911203491643 3.42714228321643 garden
5 2 20 NP F 51.11 cere_size 104.040848811965 11.4630653504431 garden
5 2 21 NP F 55.83 cere_size 94.4607271342149 -7.22519698566947 garden
5 2 22 NP F 56.72 cere_size 103.182373610736 6.78928730478074 garden
5 2 23 NP F 56.72 cere_size 103.351971342022 11.6354863024696 garden
5 2 24 NP F 56.62 cere_size 113.072892625926 -3.14113593228866 garden
5 2 25 NP F 62.05 cere_size 111.295878281964 5.29508643668249 garden
5 2 3 NP F 48.01 cere_size 73.5418280272156 -1.40528855905456 garden
5 2 4 NP M 54.93 cere_size 108.631816853477 3.00483549343506 garden
5 2 6 NP M 62.49 cere_size 99.6699684279356 6.07707437887311 garden
6 1 1 NP F 59.3 cere_size 118.5195353241 -2.47505525586268 garden
6 2 1 NP M 58 cere_size 128.254449053589 20.0025316615492 garden
6 2 10 NP M 54.8 cere_size 83.9448273944033 -6.57589970228551 garden
6 2 11 NP M 53.1 cere_size 102.471231684722 5.84292008883771 garden
6 2 12 NP M 58.8 cere_size 106.549702177561 7.56434073401197 garden
6 2 13 NP F 57.4 cere_size 116.056712927141 1.70910637712745 garden
6 2 14 NP M 55.8 cere_size 102.907307191428 11.1195082495035 garden
6 2 15 NP M 60.3 cere_size 86.5253178107061 -17.8808183698039 garden
6 2 15 NP M 60.3 cere_size 86.5253178107061 -17.8808183698039 garden
6 2 2 NP F 58.6 cere_size 106.690006239085 -3.73378563569697 garden
6 2 3 NP M 54 cere_size 136.816360063835 41.6204687255634 garden
6 2 7 NP F 60.1 cere_size 136.181945659039 28.7478537225864 garden
6 2 9 NP F 62.2 cere_size 142.431956932127 38.8129651343031 garden
7 1 10 P M 50.4 cere_size 47.277373967721 -18.6919815750628 garden
7 1 11 P M 53.66 cere_size 63.2342945716054 -7.15127090286943 garden
7 1 12 P F 54.35 cere_size 97.420421444636 -6.41707573969975 garden
7 1 13 P F 62.19 cere_size 88.4662319320237 -21.1896602028668 garden
7 1 14 P F 64.59 cere_size 96.4979867615952 -14.9523978206394 garden
7 1 15 P F 48.38 cere_size 67.0566269700766 -14.8422846592268 garden
7 1 16 P F 48.32 cere_size 57.2982320065769 -30.7130359042509 garden
7 1 19 P M 43.08 cere_size 47.9168555947865 -16.8587872549197 garden
7 1 20 P F 51.79 cere_size 80.777941469671 -3.85996895760541 garden
7 1 21 P F 45.46 cere_size 79.4490701011428 -9.3557382711032 garden
7 1 22 P M 44.84 cere_size 74.7007499127275 9.13355207825565 garden
7 1 23 P M 51.54 cere_size 94.5684186892906 11.312451951818 garden
7 1 24 P F 46.85 cere_size 76.8336765469275 -6.35182170460416 garden
7 1 26 P M 50.18 cere_size 91.8210198186956 -10.0900830529997 garden
7 1 27 P M 47.3 cere_size 87.7081106289193 1.32984476497167 garden
7 1 28 P F 54.74 cere_size 58.8512901899037 -28.6315594619408 garden
7 1 3 P F 53.7 cere_size 81.1399416764807 -12.0349730206961 garden
7 1 30 P M 46.72 cere_size 77.6233409907965 -7.7827670915765 garden
7 1 31 P F 62.27 cere_size 94.1327234953463 8.74245094177126 garden
7 1 4 P F 55.1 cere_size 84.5207518866075 -6.64286736496711 garden
7 1 5 P F 56.6 cere_size 89.5932221958497 -4.50589753119848 garden
7 1 7 P F 49.5 cere_size 107.059686746698 -2.75872240114027 garden
7 1 8 P F 47.2 cere_size 93.0149646543014 -1.68902790745399 garden
7 1 9 P F 49.52 cere_size 100.470191053202 16.2065665754729 garden
7 2 1 P F 64.1 cere_size 85.4236320865054 -9.60215512764322 garden
7 2 10 P M 58.32 cere_size 89.1090382445541 -1.493050182063 garden
7 2 2 P M 60.97 cere_size 107.653412743424 6.39217520026496 garden
7 2 7 P F 57.62 cere_size 78.1108391717124 -23.5363500951447 garden
7 2 8 P F 55.04 cere_size 83.6106893196589 -26.269954843816 garden
7 2 9 P F 58.44 cere_size 87.9151374162977 -13.9557785093802 garden
7 3 3 P F 61.48 cere_size 76.3944311133876 -11.1403722767397 garden
8 1 1 NP F 71.4 cere_size 121.554634214993 -4.51572084316111 garden
8 1 11 NP F 65.8 cere_size 73.7391141258453 -19.1473684220912 garden
8 1 12 NP F 64.78 cere_size 97.6539989989129 -10.5195230894102 garden
8 1 13 NP M 59 cere_size 93.6034930830151 -1.58186901875165 garden
8 1 14 NP M 55.92 cere_size 73.1268603788405 -6.5561327309652 garden
8 1 16 NP F 54.58 cere_size 83.9616476670663 -13.6072107282403 garden
8 1 2 NP F 60.69 cere_size 124.728155160511 7.04504665005802 garden
8 1 3 NP M 60.1 cere_size 83.0488687201389 -6.70694815354246 garden
8 1 4 NP M 49.16 cere_size 62.765878835234 0.80972248682071 garden
8 1 5 NP F 51.25 cere_size 97.6240427708923 3.66817696355081 garden
8 1 7 NP F 59.26 cere_size 84.9556756418241 -19.5798454257223 garden
8 1 8 NP M 61.61 cere_size 96.1595081081526 19.8367548080999 garden
8 1 9 NP F 67.75 cere_size 104.4275640702 -3.71060112988757 garden
8 2 1 NP F 54.76 cere_size 58.7547173881594 -15.896873989856 garden
8 2 10 NP M 56.9 cere_size 71.7248725749762 -10.8309125488961 garden
8 2 11 NP M 58.85 cere_size 65.6427945157027 -8.91682187987511 garden
8 2 2 NP F 65.91 cere_size 79.1784368927636 -33.7245568777102 garden
8 2 3 NP F 55.23 cere_size 76.7930522878749 -4.92825463783862 garden
8 2 4 NP F 60.52 cere_size 100.518806189964 -11.7303178921799 garden
8 2 5 NP M 54.62 cere_size 73.8659935008168 5.51950376518891 garden
8 2 6 NP M 56 cere_size 119.5508006486 24.1066757181693 garden
8 2 8 NP M 56.16 cere_size 92.2472094726138 -0.688163052826728 garden
8 2 9 NP F 57.81 cere_size 80.0188399334171 -10.2383672019102 garden
9 1 1 NP F 51.2 cere_size 68.5703589619988 -19.3337955788746 garden
9 1 10 NP M 50.61 cere_size 77.8830789400659 4.96975416449108 garden
9 1 11 NP F 55.6 cere_size 100.368733010855 15.5741596858788 garden
9 1 12 NP F 53.4 cere_size 97.7480995560684 -5.2769484114855 garden
9 1 13 NP M 49.54 cere_size 89.3995925727797 3.6889015644759 garden
9 1 15 NP F 64.86 cere_size 108.693472110224 -0.899255983898125 garden
9 1 16 NP M 49.8 cere_size 66.1337041334713 -1.70511146373736 garden
9 1 3 NP M 56.38 cere_size 78.7373296288098 -11.9154287928401 garden
9 1 4 NP F 62.56 cere_size 102.313591942213 -9.37278490890193 garden
9 1 6 NP F 54.85 cere_size 91.0157779297754 5.94983707289564 garden
9 1 7 NP M 56.7 cere_size 109.85066878019 18.1106905285188 garden
9 1 8 NP F 53.54 cere_size 114.03550698718 11.2130431461133 garden
9 1 9 NP M 50.63 cere_size 84.8241400381388 15.8963991109526 garden
9 2 10 NP M 58.86 cere_size 102.327641918165 13.066101559087 garden
9 2 13 NP M 69.35 cere_size 87.2942477965558 -12.3155998948984 garden
9 2 14 NP M 71.19 cere_size 95.4329884190179 -2.22798823522824 garden
9 2 15 NP F 64.5 cere_size 86.1434157472929 5.72901886152743 garden
9 2 16 NP F 68.6 cere_size 87.614164727408 -24.9687110034313 garden
9 2 17 NP F 52.1 cere_size 67.4979775378437 -23.19977954387 garden
9 2 18 NP F 70.64 cere_size 100.382464089901 -3.2397202771502 garden
9 2 19 NP M 59.85 cere_size 91.9963136564292 -8.05056088910925 garden
9 2 2 NP F 62.09 cere_size 90.7492889386868 4.24523358731233 garden
9 2 20 NP M 58.73 cere_size 106.026274918302 4.15882869864529 garden
9 2 21 NP M 58.63 cere_size 101.183106940461 -11.4194290017341 garden
9 2 3 NP F 60.41 cere_size 82.2104984351334 -14.1608707862105 garden
9 2 4 NP M 57.55 cere_size 90.5270436973656 1.37778463211948 garden
9 2 6 NP M 53.5 cere_size 72.0567490535202 0.974540243411934 garden
9 2 7 NP F 61.96 cere_size 127.751155170533 9.43678653149841 garden
9 2 8 NP F 61.64 cere_size 153.392353666881 10.5750096671415 garden
9 2 9 NP M 58.27 cere_size 101.280529725632 7.70964492975814 garden
